edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
31,Privado,345122,Escuela-profesional,15,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,14084,0,50,Estados-Unidos,>50K
51,Privado,196501,Licenciatura,13,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,50,Estados-Unidos,>50K
58,Privado,150560,Licenciatura,13,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,14084,0,40,Estados-Unidos,>50K
28,Privado,34335,Bachillerato,9,Divorciado,Ventas,Fuera-de-familia,Amerindio-Esquimal,Hombre,14084,0,40,Estados-Unidos,>50K
56,Privado,295067,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,45,Estados-Unidos,>50K
37,Privado,125550,Bachillerato,9,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,14084,0,35,Estados-Unidos,>50K
36,Privado,111499,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,14084,0,40,Estados-Unidos,>50K
37,Autónomo-no-incorporado,164526,Doctorado,16,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,14084,0,45,Estados-Unidos,>50K
54,Privado,155233,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,14084,0,40,Estados-Unidos,>50K
40,Privado,105794,Escuela-profesional,15,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,14084,0,50,Estados-Unidos,>50K
34,Privado,160261,Bachillerato,9,Nunca-casado,Soporte-técnico,Hijo-propia,Asiático-Isleño-Pacífico,Hombre,14084,0,35,China,>50K
31,Privado,72630,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,50,Estados-Unidos,>50K
49,Privado,153536,Algunos-cursos-universitarios,10,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,14084,0,44,Estados-Unidos,>50K
55,Privado,436861,Maestría,14,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,14084,0,40,Estados-Unidos,>50K
53,Autónomo-incorporado,42924,Doctorado,16,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,50,Estados-Unidos,>50K
33,Privado,168981,Maestría,14,Divorciado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,14084,0,50,Estados-Unidos,>50K
40,Privado,175935,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,14084,0,40,Estados-Unidos,>50K
48,desconocido,175653,Assoc-acdm,12,Divorciado,desconocido,Fuera-de-familia,Blanco,Mujer,14084,0,40,Estados-Unidos,>50K
45,Autónomo-no-incorporado,319122,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,14084,0,45,Estados-Unidos,>50K
37,Privado,82576,Escuela-profesional,15,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,14084,0,36,Estados-Unidos,>50K
39,Privado,347960,Escuela-profesional,15,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,14084,0,35,Estados-Unidos,>50K
47,Privado,160187,Bachillerato,9,Separado,Profesional-especialista,Otro-familiar,Negro,Mujer,14084,0,38,Estados-Unidos,>50K
62,Gobierno-Estatal,202056,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,14084,0,40,Estados-Unidos,>50K
51,Autónomo-incorporado,98642,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,40,Estados-Unidos,>50K
32,Privado,167990,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,14084,0,40,Estados-Unidos,>50K
58,Gobierno-Federal,72998,11vo grado,7,Divorciado,Artesanía-reparación,Fuera-de-familia,Negro,Mujer,14084,0,40,Estados-Unidos,>50K
40,Privado,121956,Licenciatura,13,Casado-cónyuge-ausente,Profesional-especialista,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,13550,0,40,Cambodia,>50K
53,Privado,283602,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Mujer,13550,0,43,Estados-Unidos,>50K
24,Autónomo-incorporado,493034,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Negro,Hombre,13550,0,50,Estados-Unidos,>50K
41,Privado,116493,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,13550,0,44,Estados-Unidos,>50K
26,Privado,164488,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,13550,0,50,Estados-Unidos,>50K
36,Privado,201769,11vo grado,7,Nunca-casado,Servicios-protección,Fuera-de-familia,Negro,Hombre,13550,0,40,Estados-Unidos,>50K
31,Privado,158162,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,13550,0,50,Estados-Unidos,>50K
36,Privado,175360,Maestría,14,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,13550,0,50,Estados-Unidos,>50K
32,Privado,133861,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,13550,0,48,Estados-Unidos,>50K
43,Gobierno-Federal,105936,Asociado-vocacional,11,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,13550,0,40,Estados-Unidos,>50K
36,Gobierno-Federal,192443,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,13550,0,40,Estados-Unidos,>50K
30,Privado,347166,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,13550,0,45,Estados-Unidos,>50K
45,Privado,229967,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,13550,0,50,Estados-Unidos,>50K
39,Privado,191227,Licenciatura,13,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,13550,0,50,Estados-Unidos,>50K
27,Privado,186454,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,13550,0,40,Estados-Unidos,>50K
25,Autónomo-no-incorporado,368115,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,13550,0,35,Estados-Unidos,>50K
39,Privado,209867,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,13550,0,45,Estados-Unidos,>50K
29,Privado,124680,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,13550,0,35,Estados-Unidos,>50K
32,Privado,159442,Escuela-profesional,15,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,13550,0,50,Estados-Unidos,>50K
55,desconocido,141807,Bachillerato,9,Nunca-casado,desconocido,Fuera-de-familia,Blanco,Hombre,13550,0,40,Estados-Unidos,>50K
27,Privado,388998,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,13550,0,46,Estados-Unidos,>50K
44,Gobierno-Federal,281739,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,13550,0,50,Estados-Unidos,>50K
65,Privado,242580,Algunos-cursos-universitarios,10,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,11678,0,50,Estados-Unidos,>50K
71,Privado,182395,Licenciatura,13,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,11678,0,45,Estados-Unidos,>50K
71,Autónomo-no-incorporado,143437,Maestría,14,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,10605,0,40,Estados-Unidos,>50K
63,Autónomo-no-incorporado,298249,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,10605,0,40,Estados-Unidos,>50K
66,Autónomo-incorporado,197816,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,10605,0,40,Estados-Unidos,>50K
65,desconocido,249043,Licenciatura,13,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,10605,0,40,Estados-Unidos,>50K
59,Gobierno-Estatal,349910,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,10605,0,50,Estados-Unidos,>50K
67,Autónomo-no-incorporado,217892,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,10605,0,35,Estados-Unidos,>50K
62,Autónomo-no-incorporado,82388,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,10566,0,40,Estados-Unidos,<=50K
63,Privado,108097,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,10566,0,45,Estados-Unidos,<=50K
64,Privado,292639,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,10566,0,35,Estados-Unidos,<=50K
70,Autónomo-incorporado,379819,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,10566,0,40,Estados-Unidos,<=50K
67,Privado,257557,7mo-8vo grado,4,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Negro,Hombre,10566,0,40,Estados-Unidos,<=50K
39,Privado,128715,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
40,Privado,163215,Licenciatura,13,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,10520,0,40,Estados-Unidos,>50K
45,Privado,67716,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,10520,0,48,Estados-Unidos,>50K
51,Privado,159910,Licenciatura,13,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,10520,0,40,Estados-Unidos,>50K
45,Privado,154430,Licenciatura,13,Viudo,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,10520,0,50,Estados-Unidos,>50K
36,Autónomo-no-incorporado,164526,Maestría,14,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,10520,0,45,Estados-Unidos,>50K
48,Gobierno-Federal,205707,Maestría,14,Casado-cónyuge-ausente,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,10520,0,50,Estados-Unidos,>50K
33,Gobierno-Estatal,208785,Algunos-cursos-universitarios,10,Separado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
37,Privado,361888,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
45,Privado,89028,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,10520,0,40,Estados-Unidos,>50K
44,Gobierno-Local,177240,Escuela-profesional,15,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
38,Privado,179117,Assoc-acdm,12,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Negro,Mujer,10520,0,50,Estados-Unidos,>50K
38,Privado,255941,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,10520,0,50,Estados-Unidos,>50K
47,Autónomo-no-incorporado,112200,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,10520,0,45,Estados-Unidos,>50K
29,Privado,87905,Bachillerato,9,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
43,Gobierno-Local,209544,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,10520,0,50,Estados-Unidos,>50K
44,Privado,203761,Licenciatura,13,Nunca-casado,Profesional-especialista,Hijo-propia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
62,Privado,103344,Licenciatura,13,Viudo,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
28,Privado,119793,Asociado-vocacional,11,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
42,Privado,54202,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
50,Privado,145333,Doctorado,16,Divorciado,Profesional-especialista,Otro-familiar,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
53,Gobierno-Local,216691,Doctorado,16,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,10520,0,40,Estados-Unidos,>50K
32,Privado,317378,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,10520,0,40,Estados-Unidos,>50K
23,Gobierno-Estatal,287988,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
51,Autónomo-incorporado,210736,Bachillerato,9,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
36,Privado,225516,Assoc-acdm,12,Nunca-casado,Ventas,Fuera-de-familia,Negro,Hombre,10520,0,43,Estados-Unidos,>50K
30,Privado,207937,Escuela-profesional,15,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
25,Privado,242700,Algunos-cursos-universitarios,10,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,10520,0,50,Estados-Unidos,>50K
44,Privado,236746,Maestría,14,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,10520,0,45,Estados-Unidos,>50K
27,Privado,279580,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,10520,0,45,Estados-Unidos,>50K
33,Privado,356823,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,10520,0,45,Estados-Unidos,>50K
30,Privado,426431,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
60,Gobierno-Federal,404023,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
57,Privado,186386,Licenciatura,13,Viudo,Profesional-especialista,Soltero,Blanco,Hombre,10520,0,40,Estados-Unidos,>50K
28,Privado,167336,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,10520,0,40,Estados-Unidos,>50K
62,Gobierno-Local,113443,Maestría,14,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,10520,0,33,Estados-Unidos,>50K
47,Autónomo-no-incorporado,33300,Assoc-acdm,12,Nunca-casado,Agricultura-pesca,Otro-familiar,Blanco,Hombre,10520,0,45,Estados-Unidos,>50K
35,Privado,207066,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,10520,0,45,Estados-Unidos,>50K
48,Gobierno-Local,238959,Maestría,14,Divorciado,Ejecutivo-administrativo,Soltero,Negro,Mujer,9562,0,40,Estados-Unidos,>50K
43,Gobierno-Local,143828,Maestría,14,Divorciado,Profesional-especialista,Soltero,Negro,Mujer,9562,0,40,Estados-Unidos,>50K
27,Autónomo-no-incorporado,420054,Bachillerato,9,Nunca-casado,Artesanía-reparación,Soltero,Blanco,Hombre,9562,0,50,Estados-Unidos,>50K
42,Privado,126701,Licenciatura,13,Divorciado,Adm-clerical,Soltero,Blanco,Hombre,9562,0,45,Estados-Unidos,>50K
65,Privado,193216,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,9386,0,40,Estados-Unidos,>50K
78,Autónomo-incorporado,385242,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,9386,0,45,Estados-Unidos,>50K
64,Gobierno-Federal,301383,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,9386,0,45,Estados-Unidos,>50K
67,Autónomo-incorporado,73559,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,9386,0,50,Estados-Unidos,>50K
70,Privado,141742,Asociado-vocacional,11,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,9386,0,50,Estados-Unidos,>50K
65,desconocido,191380,10mo grado,6,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,9386,0,50,Estados-Unidos,>50K
61,Gobierno-Federal,221943,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,9386,0,40,Estados-Unidos,>50K
69,Privado,128348,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,9386,0,50,Estados-Unidos,>50K
57,Privado,334224,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposa,Blanco,Mujer,9386,0,40,Estados-Unidos,>50K
42,Privado,341204,Assoc-acdm,12,Divorciado,Profesional-especialista,Soltero,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
42,Gobierno-Local,339671,Licenciatura,13,Casado-cónyuge-ausente,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,45,Estados-Unidos,>50K
26,Privado,122999,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
37,Gobierno-Estatal,367237,Asociado-vocacional,11,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
39,Privado,315776,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,8614,0,52,Estados-Unidos,>50K
37,Privado,269329,Asociado-vocacional,11,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,45,Estados-Unidos,>50K
39,Privado,185520,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
53,desconocido,158352,Maestría,14,Nunca-casado,desconocido,Fuera-de-familia,Blanco,Mujer,8614,0,35,Estados-Unidos,>50K
22,Privado,195532,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
35,Autónomo-no-incorporado,225399,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
28,Privado,78870,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
36,Privado,183892,Bachillerato,9,Divorciado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,8614,0,45,Estados-Unidos,>50K
45,Privado,339863,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,8614,0,48,Estados-Unidos,>50K
62,Privado,122246,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Mujer,8614,0,39,Estados-Unidos,>50K
35,Gobierno-Federal,287031,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
51,Autónomo-no-incorporado,174824,Bachillerato,9,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
43,Gobierno-Local,209899,Maestría,14,Nunca-casado,Soporte-técnico,Fuera-de-familia,Negro,Mujer,8614,0,47,Estados-Unidos,>50K
37,Gobierno-Estatal,191841,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
35,Privado,117381,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,45,Estados-Unidos,>50K
53,Autónomo-incorporado,251675,Algunos-cursos-universitarios,10,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,8614,0,50,Cuba,>50K
53,Privado,104461,Licenciatura,13,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,8614,0,50,Italia,>50K
33,Privado,238381,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Negro,Hombre,8614,0,40,Estados-Unidos,>50K
64,desconocido,159938,Bachillerato,9,Divorciado,desconocido,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
29,Privado,133696,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,8614,0,45,Estados-Unidos,>50K
40,Gobierno-Local,197012,Licenciatura,13,Divorciado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,8614,0,40,Inglaterra,>50K
58,Privado,275859,Bachillerato,9,Viudo,Artesanía-reparación,Soltero,Blanco,Hombre,8614,0,52,México,>50K
36,Privado,178815,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
60,Privado,125019,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,48,Estados-Unidos,>50K
58,Privado,111625,Licenciatura,13,Viudo,Ejecutivo-administrativo,Soltero,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
29,Privado,236436,Assoc-acdm,12,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
39,Autónomo-no-incorporado,154641,Bachillerato,9,Divorciado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,8614,0,50,Estados-Unidos,>50K
31,Privado,1033222,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
42,Privado,331651,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,50,Estados-Unidos,>50K
25,Privado,469572,Algunos-cursos-universitarios,10,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
40,Gobierno-Local,290660,Assoc-acdm,12,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,50,Estados-Unidos,>50K
47,Privado,176893,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Negro,Hombre,8614,0,44,Estados-Unidos,>50K
46,Privado,364548,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
48,Gobierno-Estatal,120131,Bachillerato,9,Divorciado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
44,Privado,247880,Asociado-vocacional,11,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
43,Privado,112763,Bachillerato,9,Nunca-casado,Adm-clerical,Soltero,Blanco,Mujer,8614,0,43,Estados-Unidos,>50K
35,Privado,182898,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
43,Privado,180599,Licenciatura,13,Separado,Ejecutivo-administrativo,Soltero,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
29,Privado,122127,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,8614,0,40,Estados-Unidos,>50K
24,Privado,243190,Assoc-acdm,12,Separado,Artesanía-reparación,Soltero,Asiático-Isleño-Pacífico,Hombre,8614,0,40,Estados-Unidos,>50K
35,Privado,109351,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,8614,0,45,Estados-Unidos,>50K
31,Gobierno-Local,158291,Licenciatura,13,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,8614,0,40,Estados-Unidos,>50K
30,Privado,225231,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,8614,0,50,Estados-Unidos,>50K
