edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
35,Privado,32220,Assoc-acdm,12,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,60,Estados-Unidos,<=50K
34,Privado,187251,Bachillerato,9,Divorciado,Profesional-especialista,Soltero,Blanco,Mujer,0,0,25,Estados-Unidos,<=50K
33,Privado,178107,Licenciatura,13,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
41,Privado,343121,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,36,Estados-Unidos,<=50K
20,Privado,262749,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Privado,403107,5to-6to grado,3,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Hombre,0,0,40,El-Salvador,<=50K
26,Privado,64293,Algunos-cursos-universitarios,10,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
72,?,303588,Bachillerato,9,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
23,Gobierno-Local,324960,Bachillerato,9,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,0,40,Polonia,<=50K
62,Gobierno-Local,114060,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
52,Privado,48925,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
58,Privado,180980,Algunos-cursos-universitarios,10,Divorciado,Otro-servicio,Soltero,Blanco,Mujer,0,0,42,Francia,<=50K
25,Privado,181054,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
24,Privado,388093,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
19,Privado,249609,Algunos-cursos-universitarios,10,Nunca-casado,Servicios-protección,Hijo-propia,Blanco,Hombre,0,0,8,Estados-Unidos,<=50K
43,Privado,112131,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
47,Gobierno-Local,543162,Bachillerato,9,Separado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
39,Privado,91996,Bachillerato,9,Divorciado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
53,?,251804,5to-6to grado,3,Viudo,?,Soltero,Negro,Mujer,0,0,30,Estados-Unidos,<=50K
32,Privado,37070,Asociado-vocacional,11,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
34,Privado,337587,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
28,Privado,189346,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
57,?,222216,Asociado-vocacional,11,Viudo,?,Soltero,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
25,Privado,267044,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Amerindio-Esquimal,Mujer,0,0,20,Estados-Unidos,<=50K
20,?,214635,Algunos-cursos-universitarios,10,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,24,Estados-Unidos,<=50K
21,?,204226,Algunos-cursos-universitarios,10,Nunca-casado,?,Soltero,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
34,Privado,108116,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
24,Gobierno-Local,248344,Algunos-cursos-universitarios,10,Divorciado,Manipuladores-limpiadores,Fuera-de-familia,Negro,Hombre,0,0,50,Estados-Unidos,<=50K
37,Gobierno-Local,186035,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
44,Privado,177905,Algunos-cursos-universitarios,10,Divorciado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,58,Estados-Unidos,>50K
28,Privado,85812,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
42,Privado,221172,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
74,Privado,99183,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,9,Estados-Unidos,<=50K
38,Autónomo-no-incorporado,190387,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
44,Autónomo-no-incorporado,202692,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
44,Privado,109339,11vo grado,7,Divorciado,Operador-máquina-inspector,Soltero,Otro,Mujer,0,0,46,Puerto-Rico,<=50K
26,Privado,108658,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,197202,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
41,Privado,101739,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
39,Gobierno-Local,207853,12vo grado,8,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
57,Privado,190942,1ro-4to grado,2,Viudo,Servicio-doméstico,Fuera-de-familia,Negro,Mujer,0,0,30,Estados-Unidos,<=50K
29,Privado,102345,Asociado-vocacional,11,Separado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Autónomo-incorporado,41493,Licenciatura,13,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
34,?,190027,Bachillerato,9,Nunca-casado,?,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
44,Privado,210525,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,133937,Doctorado,16,Nunca-casado,Profesional-especialista,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
30,Privado,237903,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
27,Privado,163862,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,201872,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
32,Privado,84179,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
58,Privado,51662,10mo grado,6,Casado-cónyuge-civil,Otro-servicio,Esposa,Blanco,Mujer,0,0,8,Estados-Unidos,<=50K
35,Gobierno-Local,233327,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,259510,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,36,Estados-Unidos,<=50K
28,Privado,184831,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Autónomo-no-incorporado,245724,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
36,Autónomo-no-incorporado,27053,Bachillerato,9,Separado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
72,Privado,205343,11vo grado,7,Viudo,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
35,Privado,229328,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposa,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
33,Gobierno-Federal,319560,Asociado-vocacional,11,Divorciado,Artesanía-reparación,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,>50K
69,Privado,136218,11vo grado,7,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
35,Privado,54576,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Privado,323069,Bachillerato,9,Separado,Adm-clerical,Soltero,Blanco,Mujer,0,0,20,?,<=50K
34,Privado,148291,Bachillerato,9,Casado-cónyuge-civil,Soporte-técnico,Esposa,Blanco,Mujer,0,0,32,Estados-Unidos,<=50K
30,Privado,152453,11vo grado,7,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,México,<=50K
28,Privado,114053,Licenciatura,13,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
54,Privado,212960,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,>50K
47,Privado,264052,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
24,Privado,82804,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
52,Autónomo-no-incorporado,334273,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,>50K
20,Privado,27337,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Amerindio-Esquimal,Hombre,0,0,48,Estados-Unidos,<=50K
45,Privado,433665,7mo-8vo grado,4,Separado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,México,<=50K
29,Autónomo-no-incorporado,110663,Bachillerato,9,Separado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
47,Privado,87490,Maestría,14,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Hombre,0,0,42,Estados-Unidos,<=50K
24,Privado,354351,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
51,Privado,95469,Bachillerato,9,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
17,Privado,242718,11vo grado,7,Nunca-casado,Ventas,Hijo-propia,Blanco,Hombre,0,0,12,Estados-Unidos,<=50K
27,Privado,158156,Doctorado,16,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,70,Estados-Unidos,<=50K
29,Privado,350162,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
18,?,165532,12vo grado,8,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
36,Autónomo-no-incorporado,28738,Assoc-acdm,12,Divorciado,Ventas,Soltero,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
58,Gobierno-Local,283635,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
26,Autónomo-no-incorporado,86646,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
65,?,195733,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,30,Estados-Unidos,>50K
57,Privado,69884,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
59,Privado,199713,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,181659,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Autónomo-no-incorporado,340939,Licenciatura,13,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,197747,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,24,Estados-Unidos,<=50K
29,Privado,34292,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
18,Privado,156764,11vo grado,7,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
57,Autónomo-incorporado,103948,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,80,Estados-Unidos,<=50K
42,?,137390,Bachillerato,9,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
55,?,105138,Bachillerato,9,Casado-cónyuge-civil,?,Esposa,Asiático-Isleño-Pacífico,Mujer,0,0,40,Estados-Unidos,<=50K
60,Privado,39352,7mo-8vo grado,4,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
23,Privado,117789,Licenciatura,13,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
27,Privado,267147,Bachillerato,9,Nunca-casado,Ventas,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,?,99399,Algunos-cursos-universitarios,10,Nunca-casado,?,Soltero,Amerindio-Esquimal,Mujer,0,0,25,Estados-Unidos,<=50K
49,Privado,136455,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
32,Privado,239824,Licenciatura,13,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
19,Privado,217039,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,28,Estados-Unidos,<=50K
60,Privado,51290,7mo-8vo grado,4,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
42,Gobierno-Local,175674,9no grado,5,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Autónomo-no-incorporado,194404,Assoc-acdm,12,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
48,Privado,45612,Bachillerato,9,Nunca-casado,Adm-clerical,Soltero,Negro,Mujer,0,0,37,Estados-Unidos,<=50K
51,Privado,410114,Maestría,14,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
29,Privado,182521,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Amerindio-Esquimal,Hombre,0,0,40,Estados-Unidos,<=50K
36,Gobierno-Local,339772,Bachillerato,9,Separado,Ejecutivo-administrativo,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
17,Privado,169658,10mo grado,6,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,21,Estados-Unidos,<=50K
24,Privado,247564,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
24,Privado,249909,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
27,Privado,109881,Licenciatura,13,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
39,Privado,207824,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
30,Privado,369027,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Negro,Hombre,0,0,45,Estados-Unidos,<=50K
50,Autónomo-no-incorporado,114117,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,32,Estados-Unidos,<=50K
52,Autónomo-incorporado,51048,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
23,Privado,190483,Licenciatura,13,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
45,Privado,462440,11vo grado,7,Viudo,Otro-servicio,Fuera-de-familia,Negro,Mujer,0,0,20,Estados-Unidos,<=50K
65,Privado,109351,9no grado,5,Viudo,Servicio-doméstico,Soltero,Negro,Mujer,0,0,24,Estados-Unidos,<=50K
29,Privado,34383,Asociado-vocacional,11,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
47,Privado,241832,9no grado,5,Casado-cónyuge-ausente,Manipuladores-limpiadores,Soltero,Blanco,Hombre,0,0,40,El-Salvador,<=50K
30,Privado,124187,Bachillerato,9,Nunca-casado,Agricultura-pesca,Hijo-propia,Negro,Hombre,0,0,60,Estados-Unidos,<=50K
34,Privado,153614,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
38,Autónomo-no-incorporado,267556,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,64,Estados-Unidos,<=50K
33,Privado,205469,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
49,Privado,268090,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,26,Estados-Unidos,>50K
47,Autónomo-no-incorporado,165039,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
49,Gobierno-Local,120451,10mo grado,6,Separado,Otro-servicio,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
30,Privado,103649,Licenciatura,13,Casado-cónyuge-civil,Adm-clerical,Esposa,Negro,Mujer,0,0,40,Estados-Unidos,>50K
58,Autónomo-no-incorporado,35723,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
19,Privado,262601,Bachillerato,9,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,14,Estados-Unidos,<=50K
21,Privado,226181,Licenciatura,13,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
47,Autónomo-incorporado,248145,5to-6to grado,3,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,50,Cuba,<=50K
52,Autónomo-no-incorporado,289436,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,>50K
26,Privado,75654,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
60,Privado,199378,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
21,Privado,160968,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Privado,55849,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
50,Autónomo-incorporado,195322,Doctorado,16,Separado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
31,Gobierno-Local,402089,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
71,Privado,78277,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,15,Estados-Unidos,<=50K
58,?,158611,Bachillerato,9,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
30,Gobierno-Estatal,169496,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
20,Privado,130959,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
35,Privado,292472,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Taiwán,>50K
38,Gobierno-Estatal,143774,Algunos-cursos-universitarios,10,Separado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
27,Privado,288341,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Mujer,0,0,32,Estados-Unidos,<=50K
29,Gobierno-Estatal,71592,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Soltero,Asiático-Isleño-Pacífico,Mujer,0,0,40,Filipinas,<=50K
34,Privado,106742,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
44,Privado,219288,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
43,Privado,174524,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
44,Autónomo-no-incorporado,335183,12vo grado,8,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,>50K
35,Privado,261293,Maestría,14,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
27,Privado,111900,Algunos-cursos-universitarios,10,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Gobierno-Local,194360,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,38,Estados-Unidos,<=50K
20,Privado,81145,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,0,0,25,Estados-Unidos,<=50K
42,Privado,247019,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,>50K
48,Gobierno-Federal,110457,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
17,?,80077,11vo grado,7,Nunca-casado,?,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
17,Autónomo-no-incorporado,368700,11vo grado,7,Nunca-casado,Agricultura-pesca,Hijo-propia,Blanco,Hombre,0,0,10,Estados-Unidos,<=50K
33,Privado,182556,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
50,Autónomo-incorporado,219420,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
17,Privado,102726,12vo grado,8,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Hombre,0,0,16,Estados-Unidos,<=50K
32,Privado,226267,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,40,México,<=50K
31,Privado,125457,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
58,Autónomo-no-incorporado,204021,Bachillerato,9,Viudo,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
29,Gobierno-Local,92262,Bachillerato,9,Nunca-casado,Servicios-protección,Hijo-propia,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
37,Privado,161141,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Portugal,>50K
34,Autónomo-no-incorporado,190290,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
23,Gobierno-Local,430828,Algunos-cursos-universitarios,10,Separado,Ejecutivo-administrativo,Soltero,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
18,Gobierno-Estatal,59342,11vo grado,7,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,5,Estados-Unidos,<=50K
34,Privado,136721,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
66,?,149422,7mo-8vo grado,4,Nunca-casado,?,Fuera-de-familia,Blanco,Hombre,0,0,4,Estados-Unidos,<=50K
45,Gobierno-Local,86644,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,55,Estados-Unidos,<=50K
41,Privado,195124,Maestría,14,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,35,República-Dominicana,<=50K
26,Privado,167350,Bachillerato,9,Nunca-casado,Otro-servicio,Otro-familiar,Blanco,Hombre,0,0,30,Estados-Unidos,<=50K
54,Gobierno-Local,113000,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
